VBB-Nr;HAFAS-Nr;NAME;KOORDINATE_Y;KOORDINATE_X;lat;lon
320034;9320034;Dahlwitz-Hoppegarten, Handwerkerstr. SŸd;5820333;4611053;52.504849;13.634014
320035;9320035;Hšnow, MŸhlenweg;5826026;4610920;52.556016;13.633954
320036;9320036;Strausberg, Am Stadtwald;5825596;4626234;52.548822;13.859468
320037;9320037;Strausberg, Stadtseite;5828735;4627511;52.576718;13.879489
320038;9320038;Strausberg, Waldseite;5828839;4627120;52.577744;13.873764
320039;9320039;S Birkenstein (Ersatzverkehr);5820936;4612266;52.510018;13.652073
320040;9320040;Dahlwitz-Hoppegarten, Berliner Str.;5819552;4611442;52.497754;13.639479
320041;9320041;Dahlwitz-Hoppegarten, Sonniges Eck;5819937;4612776;52.500939;13.659244
320042;9320042;Dahlwitz-Hoppegarten, Breitscheidstr.;5819897;4612029;52.500733;13.648235
320043;9320043;Dahlwitz-Hoppegarten, Schule;5820162;4612041;52.503111;13.648501
320044;9320044;Dahlwitz-Hoppegarten, Friedhof;5820401;4612217;52.505222;13.651172
320045;9320045;Dahlwitz-Hoppegarten, Bergstr.;5820746;4612513;52.508260;13.655646
320046;9320046;Dahlwitz-Hoppegarten, Gemeinde;5821388;4613160;52.513893;13.665389
320047;9320047;Dahlwitz-Hoppegarten, Median-Klinik;5820328;4613011;52.504402;13.662835
320048;9320048;Dahlwitz-Hoppegarten, Einkaufscenter;5821060;4612841;52.511013;13.660581
320049;9320049;Genschmar, Ausbau;5834025;4668353;52.613119;14.484125
320074;9320074;MŸnchehofe (bei Dahlwitz-Hoppegarten), Dorfstr.;5819376;4613909;52.495664;13.675729
320075;9320075;MŸnchehofe (bei Dahlwitz-Hoppegarten);5818874;4613694;52.491200;13.672394
320100;9320100;Neuenhagen, Hoppegartener Str.;5821507;4614428;52.514698;13.684099
320101;9320101;Neuenhagen, GrŸnstr.;5821511;4614568;52.514704;13.686162
320102;9320102;Neuenhagen, Buchenstr.;5821223;4614630;52.512104;13.686976
320103;9320103;Neuenhagen, Weimarerstr.;5820974;4614680;52.509857;13.687626
320104;9320104;Neuenhagen, Apoldaer Str.;5820454;4614757;52.505170;13.688581
320105;9320105;Neuenhagen, Eisenacher Str.;5820476;4615136;52.505288;13.694167
320106;9320106;Neuenhagen, Hauptmannstr.;5820880;4615399;52.508861;13.698179
320107;9320107;Neuenhagen, Westring;5821227;4615642;52.511927;13.701877
320108;9320108;Neuenhagen, Herrmann-Lšns-Str.;5821352;4615956;52.512983;13.706543
320109;9320109;Neuenhagen, SŸdring;5820973;4616022;52.509565;13.707383
320110;9320110;Neuenhagen, Vogelsdorfer Str.;5820987;4616659;52.509555;13.716766
320111;9320111;Neuenhagen, Reiherhorst;5821288;4616568;52.512278;13.715531
320112;9320112;Neuenhagen, SchŠferplatz;5821511;4616471;52.514302;13.714181
320113;9320113;Neuenhagen, Rosa-Luxemburg-Damm;5821908;4616108;52.517945;13.708975
320114;9320114;Neuenhagen, Goetheschule;5822404;4614844;52.522668;13.690534
320115;9320115;Neuenhagen, ThŠlmannstr.;5822478;4615128;52.523273;13.694742
320116;9320116;Neuenhagen, Am Rathaus;5822939;4614549;52.527536;13.686374
320117;9320117;Neuenhagen, Schlosserei;5822728;4614292;52.525694;13.682516
320118;9320118;Neuenhagen, Schweizer Haus;5822346;4613900;52.522345;13.676612
320119;9320119;Neuenhagen, Lindenstr./Einkaufzentrum;5823205;4613388;52.530168;13.669365
320120;9320120;Neuenhagen, Dahlwitzer Str.;5822326;4613815;52.522183;13.675354
320121;9320121;Neuenhagen, Carl-SchmŠcke-Str.;5823518;4615011;52.532639;13.693378
320122;9320122;Neuenhagen, Umspannwerk;5824158;4616161;52.538145;13.710541
320123;9320123;Neuenhagen, Gewerbegebiet;5825199;4616118;52.547504;13.710271
320124;9320124;Neuenhagen, Schule-SŸd;5821689;4616357;52.515925;13.712565
320125;9320125;Neuenhagen, Grundschule Dorfstr.;;;;
320126;9320126;Neuenhagen, Fallada-Grundschule;;;;
320127;9320127;Neuenhagen, Freibad (Kleiststr.);5821703;4615203;52.516295;13.695578
320128;9320128;Neuenhagen, Am Wall/Gewerbegebiet;5825237;4616762;52.547708;13.719774
320129;9320129;Neuenhagen, GlashŸtte/Gewerbegebiet;5825136;4616531;52.546850;13.716335
320130;9320130;Neuenhagen, Fredersdorfer Str.;;;;
320131;9320131;Neuenhagen, Hildesheimer Str.;;;;
320140;9320140;Neuenhagen, Zum Erlenbruch;5825217;4616233;52.547642;13.711972
320141;9320141;Neuenhagen, Zum MŸhlenflie§;5825112;4616712;52.546596;13.718993
320142;9320142;Neuenhagen, An der GlashŸtte;5825133;4616805;52.546765;13.720371
320150;9320150;Birkenstein, Im Busch;5821822;4612072;52.518016;13.649515
320151;9320151;Birkenstein, Im Grund;5821746;4612183;52.517311;13.651124
320152;9320152;Birkenstein, Stra§e des Friedens;5822046;4612360;52.519969;13.653832
320153;9320153;Birkenstein, Edenweg;5822441;4612494;52.523490;13.655939
320154;9320154;Birkenstein, Am Flie§;5821834;4612964;52.517940;13.662654
320172;9320172;Wesendahl, Siedlung;5831426;4622780;52.601976;13.810733
320200;9320200;Dahmsdorf (MOL);5824142;4643109;52.531595;14.107447
320201;9320201;Eggersdorf (MŸncheberg), Siedlung;5819084;4642096;52.486436;14.090372
320204;9320204;Hermersdorf;5828290;4648138;52.567502;14.183350
320205;9320205;Hoppegarten (bei MŸncheberg), B 1;5819451;4636777;52.491090;14.012271
320206;9320206;Hoppegarten (bei MŸncheberg), Wendeschleife;5819270;4637162;52.489368;14.017861
320210;9320210;MŸncheberg, Abzweig;5820878;4645746;52.501586;14.144850
320211;9320211;MŸncheberg, Ambulatorium;5821612;4644651;52.508468;14.129055
320212;9320212;MŸncheberg, Berghof;5822674;4645962;52.517656;14.148815
320213;9320213;MŸncheberg, Bergmannstr.;5821003;4646227;52.502580;14.151983
320214;9320214;MŸncheberg, Berufsschule;5822108;4643814;52.513144;14.116950
320215;9320215;MŸncheberg, Dahmsdorfer Str.;5823104;4642947;52.522316;14.104615
320217;9320217;Eggersdorf (MŸncheberg), Dorf;5818039;4643131;52.476782;14.105149
320218;9320218;MŸncheberg, Elisenhof;5821208;4648118;52.503911;14.179901
320219;9320219;MŸncheberg, Forst;5817887;4641662;52.475799;14.083479
320221;9320221;MŸncheberg, Oberschule;5821525;4646137;52.507291;14.150887
320222;9320222;MŸncheberg, HeilstŠtte;5820487;4642200;52.499009;14.092500
320223;9320223;MŸncheberg, Marienfeld;5822164;4646027;52.513059;14.149548
320224;9320224;MŸncheberg, Maxsee;5818138;4634712;52.479811;13.981358
320225;9320225;MŸncheberg, Oberstufenzentrum;5820992;4646995;52.502275;14.163279
320226;9320226;MŸncheberg, Schule;5820828;4645550;52.501189;14.141944
320227;9320227;MŸncheberg, ZALF;5822479;4643450;52.516571;14.111752
320228;9320228;MŸncheberg, Stadt;5821057;4645419;52.503280;14.140116
320229;9320229;MŸncheberg, Tankstelle;5820866;4643677;52.502026;14.114398
320230;9320230;MŸnchehofe (bei MŸncheberg);5827046;4645245;52.557110;14.140170
320231;9320231;MŸnchehofe (bei Dahlwitz-Hoppegarten), KlŠrwerk;;;52.4811145;13.6676486
320232;9320232;NeubodengrŸn;5820157;4639849;52.496653;14.057766
320233;9320233;Obersdorf, Abzweig Hermersdorf;5825782;4646905;52.545314;14.164070
320234;9320234;Obersdorf, Bahnhofstr.;5825031;4647255;52.538475;14.168892
320235;9320235;Obersdorf, Dreieck;5825271;4647316;52.540614;14.169897
320239;9320239;Alt RŸdersdorf, Stra§enbahnschleife;5816305;4622842;52.466144;13.806063
320240;9320240;RŸdersdorf, Torellplatz;5817149;4620561;52.474233;13.772822
320241;9320241;RŸdersdorf, Rathaus;5816745;4621496;52.470397;13.786428
320242;9320242;Alt RŸdersdorf, K.-Liebknecht-Str.;5816277;4623065;52.465842;13.809333
320243;9320243;MŸncheberg, Friedrichshof;5820378;4646183;52.496979;14.151061
320244;9320244;RŸdersdorf, Berghof-Weiche;5817030;4619170;52.473469;13.752318
320245;9320245;RŸdersdorf, Berghof;5817064;4619779;52.473641;13.761288
320246;9320246;RŸdersdorf, Marktplatz;5816760;4621316;52.470572;13.783786
320247;9320247;RŸdersdorf, Heinitzstr.;5817045;4620781;52.473250;13.776020
320248;9320248;RŸdersdorf, Breitscheidstr.;5816557;4621858;52.468628;13.791684
320249;9320249;RŸdersdorf, Marienstr.;5816549;4622504;52.468411;13.801182
320250;9320250;RŸdersdorf, Krankenhaus;5814836;4620679;52.453430;13.773721
320251;9320251;RŸdersdorf, Marienstr.(alt);5816475;4622601;52.467725;13.802581
320252;9320252;RŸdersdorf, Waldstr.;5816421;4621698;52.467442;13.789281
320253;9320253;RŸdersdorf, Waldsiedlung;5815954;4621141;52.463371;13.780920
320254;9320254;RŸdersdorf, BergmannsglŸck;5816524;4621028;52.468516;13.779464
320255;9320255;RŸdersdorf, Waldkater;5815405;4620978;52.458475;13.778324
320256;9320256;RŸdersdorf, Vogelsdorfer Str.;5817760;4620586;52.479715;13.773410
320257;9320257;RŸdersdorf, Frachtzentrum;5818400;4621007;52.485371;13.779836
320258;9320258;RŸdersdorf, Gutenbergstr.;5819105;4622058;52.491470;13.795557
320259;9320259;RŸdersdorf, Frankfurter Chaussee;5818822;4623060;52.488703;13.810198
320260;9320260;RŸdersdorf, ThŠlmannstr.;5817326;4620615;52.475811;13.773680
320261;9320261;RŸdersdorf, Einkaufsmarkt;5818120;4620792;52.482904;13.776571
320262;9320262;Alt RŸdersdorf, Sieben HŠuser;5817543;4624575;52.476872;13.832012
320263;9320263;Alt RŸdersdorf, MŸhle;5816908;4623445;52.471424;13.815154
320264;9320264;Alt RŸdersdorf, Grundschule;5816475;4623493;52.467524;13.815700
320265;9320265;RŸdersdorf, Willi-MŸller-Str.;5817538;4620597;52.477719;13.773492
320266;9320266;RŸdersdorf, Landhof;5817003;4620741;52.472882;13.775416
320267;9320267;RŸdersdorf, Klinik Am See;5814685;4620555;52.452101;13.771844
320268;9320268;RŸdersdorf, Tasdorf;5819119;4621533;52.491712;13.787837
320269;9320269;RŸdersdorf, Fšrderschule Seestr.;;;;
320270;9320270;RŸdersdorf, Betonwerk;5818959;4622573;52.490043;13.803082
320271;9320271;RŸdersdorf, Zementwerk;5818453;4624309;52.485106;13.828438
320272;9320272;RŸdersdorf, Schulzenhšhe;5818037;4620178;52.482293;13.767508
320273;9320273;Herzfelde (MOL), Ziegelwerk;5819356;4625436;52.492959;13.845359
320274;9320274;Herzfelde (MOL), Kirche;5818135;4625771;52.481915;13.849828
320275;9320275;Herzfelde (MOL), RŸdersdorfer Str.;5817882;4625218;52.479769;13.841597
320276;9320276;Herzfelde (MOL), Ziegeleiweg;5818278;4625059;52.483363;13.839407
320277;9320277;Eggersdorf (MŸncheberg), FŸrstenwalder Chaussee;5818834;4641204;52.484423;14.077144
320278;9320278;Herzfelde (MOL), Gartenstr.;5818107;4626664;52.481457;13.862955
320279;9320279;MŸncheberg, Eggersdorf Am Bruch;5819913;4642416;52.493798;14.095433
320280;9320280;MŸncheberg, Kreuzung;5821220;4644928;52.504875;14.132961
320282;9320282;Herzfelde (MOL), Strausberger Str.;5818701;4625639;52.487029;13.848099
320283;9320283;RŸdersdorf, BrŸckenstr.;5816392;4622197;52.467070;13.796609
320300;9320300;Schulzendorf (MOL), Dorf;5841406;4641964;52.686933;14.097988
320301;9320301;Schulzendorf (MOL), Marienberg;5840442;4641162;52.678485;14.085723
320302;9320302;Schulzendorf (MOL), Reitplatz;5841849;4642256;52.690835;14.102494
320386;9320386;Tempelberg, Abzweig;5818562;4647927;52.480201;14.175916
320402;9320402;Strausberg, AWUZ;5822329;4625655;52.519612;13.849703
320500;9320500;Birkenstein, Siedlung;5822219;4612749;52.521443;13.659619
320501;9320501;Dahlwitz-Hoppegarten, Hšnower Weg;5821257;4612193;52.512916;13.651107
320502;9320502;Hšnow, Libellenstr.;5823181;4611582;52.530324;13.642756
320503;9320503;Hšnow, Hoppegartener Str.;5823520;4611493;52.533388;13.641558
320504;9320504;Hšnow, An der Heide;5823996;4611376;52.537688;13.639994
320505;9320505;Hšnow, Am See;5825217;4611108;52.548710;13.636454
320506;9320506;Hšnow, Wšrdetalstr.;5826276;4610773;52.558291;13.631871
320507;9320507;Hšnow, Mahlsdorfer Str./ThŠlmannstr.;5823609;4610785;52.534332;13.631159
320509;9320509;Hšnow, Birkensteiner Str.;5821934;4611949;52.519048;13.647742
320510;9320510;Hšnow, ThŠlmannstr.;5823941;4612458;52.536971;13.655916
320511;9320511;Hšnow, Siedlung;5823641;4612219;52.534326;13.652294
320512;9320512;Waldesruh, Humboldtstr.;5817592;4610399;52.480359;13.623479
320513;9320513;Hšnow, Erikastr.;5823220;4610517;52.530892;13.627082
320514;9320514;Waldesruh, Heinrich-Heine-Promenade;5817160;4610180;52.476523;13.620114
320515;9320515;Strausberg, Landhaus;5824306;4625287;52.537454;13.845029
320516;9320516;Strausberg, SchlagmŸhle;5825277;4626063;52.545996;13.856828
320517;9320517;Strausberg, Wolfstal;5826901;4626673;52.560441;13.866434
320518;9320518;Strausberg, KŠthe-Kollwitz-Str.;5827529;4626843;52.566042;13.869179
320519;9320519;Strausberg, Elisabethstr.;5828053;4627222;52.570660;13.874966
320520;9320520;Hšnow, Ginsterstr.;5823504;4611156;52.533313;13.636589
320521;9320521;Dahlwitz-Hoppegarten, Gewerbegebiet Nord;5821575;4612516;52.515706;13.655970
320522;9320522;Strausberg, Landhausstr.;5824281;4625099;52.537272;13.842250
320523;9320523;Hšnow, Brandenburgische Str.;5824075;4612272;52.538213;13.653221
320524;9320524;Hšnow, Am GrŸnzug;5824180;4611359;52.539344;13.639806
320525;9320525;Hšnow, Auf der Hšhe;5824251;4611760;52.539900;13.645737
320526;9320526;Strausberg, Heinrich-Heine-Str.;5827173;4626712;52.562875;13.867112
320550;9320550;Strausberg, Am Annatal;5825491;4626390;52.547843;13.861727
320551;9320551;Strausberg, Philipp-MŸller-Str.;5829625;4628489;52.584482;13.894252
320552;9320552;Strausberg, Hohensteiner Chaussee;5828565;4628450;52.574970;13.893266
320553;9320553;Strausberg, Otto-Grotewohl-Ring;5828540;4628691;52.574689;13.896810
320554;9320554;Strausberg, Krankenhaus;5830220;4629010;52.589703;13.902166
320555;9320555;Strausberg, Gartenstadt;5830931;4628323;52.596251;13.892310
320556;9320556;Strausberg, An der Stadtmauer;5829338;4627763;52.582075;13.883436
320557;9320557;Strausberg, Nordstr.;5829933;4628357;52.587279;13.892425
320558;9320558;Strausberg, Polizei;5829724;4628039;52.585477;13.887655
320559;9320559;Strausberg, Parkplatz Bundeswehr;5830663;4629885;52.593473;13.915243
320560;9320560;Strausberg, Kulturpark;5829435;4627704;52.582960;13.882604
320561;9320561;Strausberg, Neue MŸhle;5823080;4624877;52.526536;13.838529
320562;9320562;Strausberg, Hennickendorfer Chaussee;5822604;4624873;52.522261;13.838292
320563;9320563;Strausberg, HegermŸhlenstr.;5828689;4627732;52.576253;13.882729
320564;9320564;Strausberg, Gesundheitszentrum;5830784;4630240;52.594475;13.920527
320565;9320565;Strausberg, Oberstufenzentrum;5828382;4625097;52.574107;13.843765
320566;9320566;Strausberg, Betriebshof;5828675;4625104;52.576737;13.843979
320567;9320567;Strausberg, Ernst-ThŠlmann-Str.;5824294;4625701;52.537251;13.851123
320568;9320568;Strausberg, Schule Vorstadt;;;;
320569;9320569;Strausberg, Schwimmhalle;5829766;4628087;52.585843;13.888379
320570;9320570;Strausberg, Gewerbegebiet Nord;5828662;4629265;52.575649;13.905319
320571;9320571;Strausberg, Am Markt;5829179;4627647;52.580674;13.881665
320600;9320600;Eggersdorf (Strausberg), Kirche;5824133;4623335;52.536345;13.816211
320601;9320601;Eggersdorf (Strausberg), Schule;5824563;4623755;52.540112;13.822558
320602;9320602;Eggersdorf (Strausberg), Platanenallee;5824801;4624037;52.542185;13.826801
320603;9320603;Eggersdorf (Strausberg), Waldfriedhof;5825280;4624855;52.546301;13.839031
320604;9320604;Eggersdorf (Strausberg), Wiener Str.;5825538;4625205;52.548538;13.844285
320605;9320605;Eggersdorf (Strausberg), Im Stillen Grund;5825981;4624795;52.552611;13.838410
320606;9320606;Eggersdorf (Strausberg), Mittelstr.;5826390;4624092;52.556445;13.828204
320607;9320607;Eggersdorf (Strausberg), Ahornallee;5825373;4624057;52.547319;13.827309
320608;9320608;Eggersdorf (Strausberg), Zentrum;;;52.5355178;13.8199675
320609;9320609;Eggersdorf (Strausberg), Landsberger Str.;5824461;4622803;52.539411;13.808496
320610;9320610;Petershagen (b. Berlin), Hermannstr.;5823056;4622084;52.526952;13.797388
320611;9320611;Petershagen (b. Berlin), Elbestr.;5823755;4621000;52.533472;13.781678
320627;9320627;Eggersdorf (Strausberg), Hasenweg;5823976;4623112;52.534985;13.812868
320628;9320628;Eggersdorf (Strausberg), Georgstr.;5823638;4622150;52.532165;13.798574
320629;9320629;Eggersdorf (Strausberg), GŸntherallee;5823714;4622563;52.532755;13.804685
320630;9320630;Petershagen (b. Berlin), Uhlandstr.;5825128;4621720;52.545645;13.792786
320631;9320631;Petershagen (b. Berlin), BruchmŸhler Str.;5824360;4620978;52.538912;13.781574
320632;9320632;Petershagen (b. Berlin), Fšrsterklause;5823944;4620733;52.535229;13.777814
320633;9320633;Petershagen (b. Berlin), Lindenstr.;5822851;4620383;52.525489;13.772263
320634;9320634;Petershagen (b. Berlin), Rathaus;5822650;4620870;52.523576;13.779362
320635;9320635;Petershagen (b. Berlin), Liebknechtstr.;5823834;4621346;52.534105;13.786803
320636;9320636;Petershagen (b. Berlin), Gravenhainstr.;5822973;4621441;52.526350;13.787888
320637;9320637;Petershagen (b. Berlin), W.-Pieck-Str.;5822216;4621522;52.519533;13.788805
320638;9320638;Petershagen (b. Berlin), W.-Pieck-Str./Schule;5822225;4620381;52.519867;13.772007
320639;9320639;Petershagen (b. Berlin), Dorfstr.;5822241;4620233;52.520043;13.769833
320640;9320640;Hennickendorf (MOL), Rehfelder Str.;5821111;4626294;52.508524;13.858650
320641;9320641;Hennickendorf (MOL), Kirche;5820984;4625564;52.507552;13.847856
320642;9320642;Petershagen (b. Berlin), C.-Zetkin-Str.;5822208;4621369;52.519495;13.786549
320643;9320643;Eggersdorf (Strausberg), Goethestr.;5822852;4622468;52.525034;13.802968
320645;9320645;Petershagen (b. Berlin), Hubertusallee;5822243;4622169;52.519631;13.798341
320646;9320646;Petershagen (b. Berlin), Lessingstr.;5823964;4621459;52.535248;13.788515
320647;9320647;Petershagen (b. Berlin), MŸllerstr.;5822208;4621762;52.519407;13.792336
320648;9320648;Petershagen (b. Berlin), RŸckertstr.;5824508;4621132;52.540207;13.783897
320649;9320649;Petershagen (b. Berlin), Wagnerstr.;;;;
320650;9320650;Vogelsdorf, Seestr.;5821411;4620359;52.512560;13.771389
320651;9320651;Vogelsdorf, Goethestr.;5821219;4620238;52.510862;13.769538
320652;9320652;Vogelsdorf, Fršbelstr.;5821000;4620130;52.508919;13.767869
320653;9320653;Vogelsdorf, Fredersdorfer Str.;5820942;4619011;52.508643;13.751375
320654;9320654;Vogelsdorf, Gewerbegebiet;5820381;4618776;52.503655;13.747716
320655;9320655;Vogelsdorf, Multicenter;5819572;4618992;52.496341;13.750606
320656;9320656;Vogelsdorf, B 1;5819992;4618104;52.500306;13.737686
320657;9320657;Vogelsdorf, Gemeindeverwaltung;5820877;4619746;52.507898;13.762172
320658;9320658;Vogelsdorf, RŸdersdorfer Str.;5821131;4619252;52.510288;13.754991
320659;9320659;Hennickendorf (MOL), Einkaufszentrum;5820333;4625301;52.501765;13.843740
320660;9320660;Vogelsdorf, Industriegebiet;;;;
320670;9320670;Fredersdorf (MOL), Zeppelinstr.;5824936;4618526;52.544624;13.745658
320671;9320671;Fredersdorf (MOL), Reifendienst;5820214;4617123;52.502512;13.723325
320672;9320672;Fredersdorf (MOL), Lortzingstr.;5821130;4618289;52.510488;13.740813
320673;9320673;Fredersdorf (MOL), Ršntgenstr.;5821368;4618024;52.512684;13.736996
320674;9320674;Fredersdorf (MOL), Kirche;5821764;4618804;52.516071;13.748621
320675;9320675;Fredersdorf (MOL), Schule;5822291;4619135;52.520733;13.753683
320676;9320676;Fredersdorf (MOL), Am Rathaus;5823137;4619200;52.528318;13.754943
320677;9320677;Fredersdorf (MOL), Einkaufszentrum;5824762;4618602;52.543044;13.746716
320678;9320678;Fredersdorf (MOL), Bachstr.;5824672;4618983;52.542153;13.752297
320679;9320679;Fredersdorf (MOL), BruchmŸhler Str.;5824200;4618716;52.537972;13.748194
320680;9320680;Fredersdorf (MOL), Friedrich-Engels-Str.;5824501;4619508;52.540502;13.759970
320681;9320681;Fredersdorf (MOL), Busentscher Weg;5823754;4619259;52.533847;13.756034
320682;9320682;Fredersdorf (MOL), Karl-Marx-Str.;5822474;4619309;52.522339;13.756311
320683;9320683;Fredersdorf (MOL), Beethovenstr.;;;52.5527144;13.7490235
320684;9320684;BruchmŸhle, Sportplatz;;;52.5538629;13.7766418
320685;9320685;Petershagen (b. Berlin), Rathausstr.;5822243;4620882;52.519918;13.779391
320686;9320686;Fredersdorf (MOL), Altlandsberger Ch.;5824303;4618799;52.538879;13.749454
320687;9320687;Fredersdorf (MOL), BruchmŸhler Str.;5823754;4619259;52.533847;13.756034
320700;9320700;BruchmŸhle, Landsberger Str.;5825566;4620893;52.549763;13.780761
320701;9320701;BruchmŸhle, Fredersdorfer Str.;5825151;4621037;52.546003;13.782731
320702;9320702;BruchmŸhle, MŸhlenflie§;5825794;4620631;52.551869;13.776983
